gbifID,license,modified,references,rightsHolder,institutionCode,collectionCode,datasetName,basisOfRecord,informationWithheld,caste,vitality,occurrenceStatus,eventDate,eventTime,month,verbatimEventDate,continent,countryCode,stateProvince,verbatimLocality,latitude,longitude,coordinateUncertaintyInMeters,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,kingdom,phylum,class,order,family,genus,genericName,specificEpithet,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,iucnRedListCategory,format,identifier,references_2,created
2563613319,CC_BY_NC_4_0,2025/04/03 03:29:31+00,https://www.inaturalist.org/observations/38016232,brookehenry,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/38016232,38016232,PRESENT,2020/01/21,14:58:00,1,2020/01/21 2:58 PM PST,NORTH_AMERICA,US,California,"De Forest, Long Beach, CA 90805, USA",33.863648,-118.194945,916,85073522,,,,brookehenry,,2020/01/27,,,,145245,,,,,,,,"Setophaga coronata (Linnaeus, 1766)",Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga,coronata,StillImage,true,false,7341805,7341805,1,44,212,729,5263,2489984,7341805,Setophaga coronata,"Setophaga coronata (Linnaeus, 1766)",Setophaga coronata,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/60357174/original.jpg,https://www.inaturalist.org/photos/60357174,2020/01/21 22:58:09+00
2563548959,CC_BY_NC_4_0,2020/07/29 14:23:32+00,https://www.inaturalist.org/observations/37827398,brookehenry,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37827398,37827398,PRESENT,2020/01/21,15:12:52,1,Tue Jan 21 2020 15:12:52 GMT-0800 (PST),NORTH_AMERICA,US,California,"DeForest Park, Long Beach, CA, US",33.861515,-118.196343,10,84536262,,,,brookehenry,,2020/01/21,,,,78630,,,,,,,,Pluchea sericea (Nutt.) Coville,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pluchea,Pluchea,sericea,StillImage,true,false,3132675,3132675,6,7707728,220,414,3065,3132596,3132675,Pluchea sericea,Pluchea sericea (Nutt.) Coville,Pluchea sericea,,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/60046471/original.jpg,https://www.inaturalist.org/photos/60046471,2020/01/21 23:12:52+00
2563457875,CC_BY_NC_4_0,2020/01/25 00:52:20+00,https://www.inaturalist.org/observations/31035018,saraclementina,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/31035018,31035018,PRESENT,2019/08/17,,8,2019/08/17 3:44 PM UTC,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.805001,-118.205589,275,67581458,,,,Kimball Garrett,,2019/08/20,,,,3867,,,,,,,,"Limnodromus Wied-Neuwied, 1833",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limnodromus,,,StillImage,true,false,2481669,2481669,1,44,212,7192402,5282,2481669,,,"Limnodromus Wied-Neuwied, 1833",Limnodromus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/48529729/original.jpeg,https://www.inaturalist.org/photos/48529729,2019/08/17 22:44:04+00
2563457867,CC_BY_NC_4_0,2020/01/25 00:52:28+00,https://www.inaturalist.org/observations/31034546,saraclementina,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/31034546,31034546,PRESENT,2019/08/17,,8,2019/08/17 3:17 PM UTC,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.803846,-118.205511,297,67249295,,,,saraclementina,,2019/08/18,,,,3867,,,,,,,,"Limnodromus Wied-Neuwied, 1833",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limnodromus,,,StillImage,true,false,2481669,2481669,1,44,212,7192402,5282,2481669,,,"Limnodromus Wied-Neuwied, 1833",Limnodromus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/48529068/original.jpeg,https://www.inaturalist.org/photos/48529068,2019/08/17 22:20:21+00
2557742284,CC0_1_0,2020/01/10 06:16:47+00,https://www.inaturalist.org/observations/37448201,Dan Horowitz,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37448201,37448201,PRESENT,2020/01/09,12:55:22,1,2020-01-09 12:55:22 PM PST,NORTH_AMERICA,US,California,"Long Beach, CA 90806, USA",33.806107,-118.205236,263,83137238,,,,Dan Horowitz,,2020/01/10,,,,558434,,,,,,,,"Spatula cyanoptera (Vieillot, 1816)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,Spatula,cyanoptera,StillImage,true,false,9345027,9345027,1,44,212,1108,2986,4850990,9345027,Spatula cyanoptera,"Spatula cyanoptera (Vieillot, 1816)",Spatula cyanoptera,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/59367761/original.jpeg,https://www.inaturalist.org/photos/59367761,2020/01/09 20:55:15+00
2557741700,CC0_1_0,2020/01/10 06:27:23+00,https://www.inaturalist.org/observations/37448295,Dan Horowitz,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37448295,37448295,PRESENT,2020/01/09,12:51:03,1,2020-01-09 12:51:03 PM PST,NORTH_AMERICA,US,California,"Long Beach, CA 90806, USA",33.805842,-118.205562,263,83137480,,,,Dan Horowitz,,2020/01/10,,,,485176,,,,,,,,"Mareca americana (J.F.Gmelin, 1789)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,Mareca,americana,StillImage,true,false,2498155,2498155,1,44,212,1108,2986,2498314,2498155,Mareca americana,"Mareca americana (J.F.Gmelin, 1789)",Mareca americana,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/59367873/original.jpeg,https://www.inaturalist.org/photos/59367873,2020/01/09 20:51:03+00
2557741341,CC0_1_0,2020/01/10 06:08:34+00,https://www.inaturalist.org/observations/37448240,Dan Horowitz,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37448240,37448240,PRESENT,2020/01/09,12:58:26,1,2020-01-09 12:58:26 PM PST,NORTH_AMERICA,US,California,"Long Beach, CA 90806, USA",33.805409,-118.205053,263,83137294,,,,Dan Horowitz,,2020/01/10,,,,473,,,,,,,,"Fulica americana Gmelin, 1789",Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica,americana,StillImage,true,false,2474393,2474393,1,44,212,1493,9342,2474376,2474393,Fulica americana,"Fulica americana Gmelin, 1789",Fulica americana,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/59367775/original.jpeg,https://www.inaturalist.org/photos/59367775,2020/01/09 20:58:26+00
2557741209,CC0_1_0,2025/08/18 16:16:48+00,https://www.inaturalist.org/observations/37448273,Dan Horowitz,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37448273,37448273,PRESENT,2020/01/09,12:46:44,1,2020-01-09 12:46:44 PM PST,NORTH_AMERICA,US,California,"Long Beach, CA 90806, USA",33.805671,-118.205152,263,83137404,,,,Dan Horowitz,,2020/01/10,,,,4836,,,,,,,,"Himantopus mexicanus (P.L.S.Müller, 1776)",Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,Himantopus,mexicanus,StillImage,true,false,5229128,5229128,1,44,212,7192402,4287244,2480217,5229128,Himantopus mexicanus,"Himantopus mexicanus (P.L.S.Müller, 1776)",Himantopus mexicanus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/59367812/original.jpeg,https://www.inaturalist.org/photos/59367812,2020/01/09 20:48:17+00
2550021537,CC_BY_NC_4_0,2020/01/07 04:14:01+00,https://www.inaturalist.org/observations/37148214,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37148214,37148214,PRESENT,2019/12/30,12:13:00,12,2019/12/30 12:13 PM PST,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.800536,-118.205433,612,82790951,,,,Kimball Garrett,,2020/01/06,,,,6553,,,,,,,,"Aeronautes saxatalis (Woodhouse, 1853)",Animalia,Chordata,Aves,Apodiformes,Apodidae,Aeronautes,Aeronautes,saxatalis,StillImage,true,false,2477108,2477108,1,44,212,1448,2993,2477107,2477108,Aeronautes saxatalis,"Aeronautes saxatalis (Woodhouse, 1853)",Aeronautes saxatalis,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58842310/original.jpg,https://www.inaturalist.org/photos/58842310,2019/12/30 20:14:08+00
2543081149,CC_BY_NC_4_0,2020/01/13 11:23:06+00,https://www.inaturalist.org/observations/37148218,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37148218,37148218,PRESENT,2019/12/30,11:22:00,12,2019/12/30 11:22 AM PST,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.800536,-118.205433,612,82194392,,,,Tracy Drake,,2020/01/01,,,,558434,,,,,,,,"Spatula cyanoptera (Vieillot, 1816)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,Spatula,cyanoptera,StillImage,true,false,9345027,9345027,1,44,212,1108,2986,4850990,9345027,Spatula cyanoptera,"Spatula cyanoptera (Vieillot, 1816)",Spatula cyanoptera,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58842340/original.jpg,https://www.inaturalist.org/photos/58842340,2019/12/30 19:22:48+00
2543079966,CC_BY_NC_4_0,2020/01/01 04:29:25+00,https://www.inaturalist.org/observations/37148228,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37148228,37148228,PRESENT,2019/12/30,10:34:00,12,2019/12/30 10:34 AM PST,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.800536,-118.205433,612,82194409,,,,Tracy Drake,,2020/01/01,,,,6317,,,,,,,,"Calypte anna (R.Lesson, 1829)",Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,Calypte,anna,StillImage,true,false,2476674,2476674,1,44,212,1448,5289,2476673,2476674,Calypte anna,"Calypte anna (R.Lesson, 1829)",Calypte anna,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58842432/original.jpg,https://www.inaturalist.org/photos/58842432,2019/12/30 18:34:08+00
2543079826,CC_BY_NC_4_0,2020/01/01 02:38:05+00,https://www.inaturalist.org/observations/37148213,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37148213,37148213,PRESENT,2019/12/30,12:14:00,12,2019/12/30 12:14 PM PST,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.800536,-118.205433,612,82194386,,,,Tracy Drake,,2020/01/01,,,,6553,,,,,,,,"Aeronautes saxatalis (Woodhouse, 1853)",Animalia,Chordata,Aves,Apodiformes,Apodidae,Aeronautes,Aeronautes,saxatalis,StillImage,true,false,2477108,2477108,1,44,212,1448,2993,2477107,2477108,Aeronautes saxatalis,"Aeronautes saxatalis (Woodhouse, 1853)",Aeronautes saxatalis,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58842305/original.jpg,https://www.inaturalist.org/photos/58842305,2019/12/30 20:14:43+00
2543079297,CC_BY_NC_4_0,2020/01/01 04:40:51+00,https://www.inaturalist.org/observations/37148217,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37148217,37148217,PRESENT,2019/12/30,11:51:00,12,2019/12/30 11:51 AM PST,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.800536,-118.205433,612,82194391,,,,Tracy Drake,,2020/01/01,,,,7036,,,,,,,,"Melanitta perspicillata (Linnaeus, 1758)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,Melanitta,perspicillata,StillImage,true,false,2498246,2498246,1,44,212,1108,2986,2498237,2498246,Melanitta perspicillata,"Melanitta perspicillata (Linnaeus, 1758)",Melanitta perspicillata,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58842339/original.jpg,https://www.inaturalist.org/photos/58842339,2019/12/30 19:51:57+00
2543079075,CC_BY_NC_4_0,2020/01/01 05:06:26+00,https://www.inaturalist.org/observations/37148216,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37148216,37148216,PRESENT,2019/12/30,12:01:00,12,2019/12/30 12:01 PM PST,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.800536,-118.205433,612,82194390,,,,Tracy Drake,,2020/01/01,,,,7493,,,,,,,,"Polioptila caerulea (Linnaeus, 1766)",Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,Polioptila,caerulea,StillImage,true,false,2487596,2487596,1,44,212,729,5789066,2487581,2487596,Polioptila caerulea,"Polioptila caerulea (Linnaeus, 1766)",Polioptila caerulea,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58842315/original.jpg,https://www.inaturalist.org/photos/58842315,2019/12/30 20:01:21+00
2543078773,CC_BY_NC_4_0,2020/01/01 02:39:19+00,https://www.inaturalist.org/observations/37148224,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37148224,37148224,PRESENT,2019/12/30,11:03:00,12,2019/12/30 11:03 AM PST,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.800536,-118.205433,612,82194401,,,,Tracy Drake,,2020/01/01,,,,4334,,,,,,,,"Pelecanus erythrorhynchos Gmelin, 1789",Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus,erythrorhynchos,StillImage,true,false,5229155,5229155,1,44,212,7190953,9329,10650925,5229155,Pelecanus erythrorhynchos,"Pelecanus erythrorhynchos Gmelin, 1789",Pelecanus erythrorhynchos,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58842412/original.jpg,https://www.inaturalist.org/photos/58842412,2019/12/30 19:03:53+00
2543078691,CC_BY_NC_4_0,2020/01/01 02:39:07+00,https://www.inaturalist.org/observations/37148226,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37148226,37148226,PRESENT,2019/12/30,10:39:00,12,2019/12/30 10:39 AM PST,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.800536,-118.205433,612,82194403,,,,Tracy Drake,,2020/01/01,,,,144537,,,,,,,,"Hydroprogne caspia (Pallas, 1770)",Animalia,Chordata,Aves,Charadriiformes,Laridae,Hydroprogne,Hydroprogne,caspia,StillImage,true,false,2481236,2481236,1,44,212,7192402,9316,2481219,2481236,Hydroprogne caspia,"Hydroprogne caspia (Pallas, 1770)",Hydroprogne caspia,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58842424/original.jpg,https://www.inaturalist.org/photos/58842424,2019/12/30 18:39:58+00
2543078569,CC_BY_NC_4_0,2020/01/01 02:40:11+00,https://www.inaturalist.org/observations/37148227,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37148227,37148227,PRESENT,2019/12/30,10:36:00,12,2019/12/30 10:36 AM PST,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.800536,-118.205433,612,82194404,,,,Tracy Drake,,2020/01/01,,,,9535,,,,,,,,"Sturnella neglecta Audubon, 1844",Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,Sturnella,neglecta,StillImage,true,false,9596413,9596413,1,44,212,729,6176,2484248,9596413,Sturnella neglecta,"Sturnella neglecta Audubon, 1844",Sturnella neglecta,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58842428/original.jpg,https://www.inaturalist.org/photos/58842428,2019/12/30 18:36:23+00
2543078372,CC_BY_NC_4_0,2020/01/01 02:38:19+00,https://www.inaturalist.org/observations/37148215,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37148215,37148215,PRESENT,2019/12/30,12:07:00,12,2019/12/30 12:07 PM PST,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.800536,-118.205433,612,82194388,,,,Tracy Drake,,2020/01/01,,,,16779,,,,,,,,"Tyrannus vociferans Swainson, 1826",Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus,Tyrannus,vociferans,StillImage,true,false,5229681,5229681,1,44,212,729,5291,2483336,5229681,Tyrannus vociferans,"Tyrannus vociferans Swainson, 1826",Tyrannus vociferans,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58842314/original.jpg,https://www.inaturalist.org/photos/58842314,2019/12/30 20:07:26+00
2543078306,CC_BY_NC_4_0,2020/01/01 02:39:41+00,https://www.inaturalist.org/observations/37148222,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37148222,37148222,PRESENT,2019/12/30,11:21:00,12,2019/12/30 11:21 AM PST,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.800536,-118.205433,612,82194397,,,,Tracy Drake,,2020/01/01,,,,485176,,,,,,,,"Mareca americana (J.F.Gmelin, 1789)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,Mareca,americana,StillImage,true,false,2498155,2498155,1,44,212,1108,2986,2498314,2498155,Mareca americana,"Mareca americana (J.F.Gmelin, 1789)",Mareca americana,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58842350/original.jpg,https://www.inaturalist.org/photos/58842350,2019/12/30 19:21:44+00
2543076864,CC_BY_NC_4_0,2020/01/01 14:17:11+00,https://www.inaturalist.org/observations/37148223,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/37148223,37148223,PRESENT,2019/12/30,11:06:00,12,2019/12/30 11:06 AM PST,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.800536,-118.205433,612,82194399,,,,Tracy Drake,,2020/01/01,,,,558433,,,,,,,,"Spatula discors (Linnaeus, 1766)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,Spatula,discors,StillImage,true,false,9422220,9422220,1,44,212,1108,2986,4850990,9422220,Spatula discors,"Spatula discors (Linnaeus, 1766)",Spatula discors,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58842406/original.jpg,https://www.inaturalist.org/photos/58842406,2019/12/30 19:06:02+00
2465200627,CC_BY_NC_4_0,2019/12/01 00:09:52+00,https://www.inaturalist.org/observations/33856815,saraclementina,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/33856815,33856815,PRESENT,2019/09/19,,9,2019/09/19 1:10 PM UTC,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.813963,-118.20521,61,73466076,,,,Kimball Garrett,,2019/10/05,,,,9744,,,,,,,,"Agelaius phoeniceus (Linnaeus, 1766)",Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius,Agelaius,phoeniceus,StillImage,true,false,9409198,9409198,1,44,212,729,6176,2484444,9409198,Agelaius phoeniceus,"Agelaius phoeniceus (Linnaeus, 1766)",Agelaius phoeniceus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/53219849/original.jpeg,https://www.inaturalist.org/photos/53219849,2019/09/19 20:10:47+00
2465190527,CC_BY_NC_4_0,2019/12/01 00:09:26+00,https://www.inaturalist.org/observations/33856822,saraclementina,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/33856822,33856822,PRESENT,2019/09/19,,9,2019/09/19 1:13 PM UTC,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.813963,-118.20521,61,73466014,,,,Kimball Garrett,,2019/10/05,,,,9744,,,,,,,,"Agelaius phoeniceus (Linnaeus, 1766)",Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius,Agelaius,phoeniceus,StillImage,true,false,9409198,9409198,1,44,212,729,6176,2484444,9409198,Agelaius phoeniceus,"Agelaius phoeniceus (Linnaeus, 1766)",Agelaius phoeniceus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/53219877/original.jpeg,https://www.inaturalist.org/photos/53219877,2019/09/19 20:13:37+00
2465128483,CC_BY_4_0,2019/12/01 00:32:13+00,https://www.inaturalist.org/observations/33618176,Amanda Fisher,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/33618176,33618176,PRESENT,2019/09/29,13:07:01,9,Sun Sep 29 2019 13:07:01 GMT-0700 (PDT),NORTH_AMERICA,US,California,"Dominguez, Long Beach, CA, US",33.832808,-118.203622,5,72767624,,,,Amanda Fisher,https://orcid.org/0000-0002-9928-9558,2019/09/29,,,,79155,,,,,,,,Solidago velutina DC.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,Solidago,velutina,StillImage,true,false,5389038,5389038,6,7707728,220,414,3065,5388868,5389038,Solidago velutina,Solidago velutina DC.,Solidago velutina,,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/52816075/original.jpg,https://www.inaturalist.org/photos/52816075,2019/09/29 20:07:01+00
2465118246,CC_BY_NC_4_0,2019/11/23 13:53:01+00,https://www.inaturalist.org/observations/31035029,saraclementina,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/31035029,31035029,PRESENT,2019/08/17,,8,2019/08/17 4:35 PM UTC,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.805001,-118.205589,275,67581153,,,,Kimball Garrett,,2019/08/20,,,,145310,,,,,,,,"Spinus tristis (Linnaeus, 1758)",Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,Spinus,tristis,StillImage,true,false,5231640,5231640,1,44,212,729,5242,8051475,5231640,Spinus tristis,"Spinus tristis (Linnaeus, 1758)",Spinus tristis,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/48530280/original.jpeg,https://www.inaturalist.org/photos/48530280,2019/08/17 23:35:30+00
2456503730,CC_BY_NC_4_0,2019/11/11 01:34:14+00,https://www.inaturalist.org/observations/31035017,saraclementina,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/31035017,31035017,PRESENT,2019/08/17,,8,2019/08/17 3:41 PM UTC,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.805001,-118.205589,275,67581496,,,,Kimball Garrett,,2019/08/20,,,,3867,,,,,,,,"Limnodromus Wied-Neuwied, 1833",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limnodromus,,,StillImage,true,false,2481669,2481669,1,44,212,7192402,5282,2481669,,,"Limnodromus Wied-Neuwied, 1833",Limnodromus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/48529717/original.jpeg,https://www.inaturalist.org/photos/48529717,2019/08/17 22:41:08+00
